epoch,train_loss,val_loss,val_accuracy,val_f1_macro
1,0.7022789120674133,0.6828778982162476,0.31862745098039214,0.2837766158975525
2,0.6864712238311768,0.6694307327270508,0.37549019607843137,0.3587090088089422
